LocalTime,W,DHT11_temp,DHT11_humidity,LM35_tempC,INA219_busVoltage_V,INA219_shuntVoltage_mV,INA219_current_mA,INA219_power_mW,ACS712_20A_current_A,,,,,
2025/10/27 13:23,0.6838,33,36,34.67,5.26,0.16,16,100,0.13,,,,,
2025/10/27 13:24,0.7392,33,36,33.69,5.28,0.17,17,100,0.14,,,,,
2025/10/27 13:25,0.795,33,36,33.69,5.3,0.16,16,100,0.15,,,,,
2025/10/27 13:26,0.7434,33,36,32.71,5.31,0.17,17,100,0.14,,,,,
2025/10/27 13:27,0.7434,33,36,33.2,5.31,0.16,16,100,0.14,,,,,
2025/10/27 13:28,0.689,33,36,33.2,5.3,0.17,17,100,0.13,,,,,
2025/10/27 13:29,0.689,33,36,34.18,5.3,0.17,17,100,0.13,,,,,
2025/10/27 13:31,0.7434,33,36,34.18,5.31,0.16,16,100,0.14,,,,,
2025/10/27 13:32,0.6929,33,36,33.69,5.33,0.17,17,100,0.13,,,,,
2025/10/27 13:33,0.6955,33,36,34.67,5.35,0.17,17,100,0.13,,,,,
2025/10/27 13:34,0.7546,33,36,33.2,5.39,0.17,17,100,0.14,,,,,
2025/10/27 13:35,0.7588,33,36,32.23,5.42,0.18,18,100,0.14,,,,,
2025/10/27 13:36,0.7616,33,36,34.18,5.44,0.17,17,100,0.14,,,,,
2025/10/27 13:37,0.7602,33,36,33.69,5.43,0.18,18,100,0.14,,,,,
2025/10/27 13:38,0.7033,33,36,32.71,5.41,0.19,19,100,0.13,,,,,
2025/10/27 13:40,0.7504,33,36,33.69,5.36,0.17,17,100,0.14,,,,,
2025/10/27 13:41,0.7462,33,36,32.23,5.33,0.17,17,100,0.14,,,,,
2025/10/27 13:42,0.7448,33,36,33.69,5.32,0.16,16,100,0.14,,,,,
2025/10/27 13:43,0.742,33,36,34.18,5.3,0.17,17,100,0.14,,,,,
2025/10/27 13:44,0.742,33,36,32.71,5.3,0.16,16,100,0.14,,,,,
2025/10/27 13:45,0.6864,33,36,33.69,5.28,0.18,18,100,0.13,,,,,
2025/10/27 13:46,0.7336,33,36,33.2,5.24,0.16,17,100,0.14,,,,,
2025/10/27 13:47,0.6786,33,36,34.18,5.22,0.16,16,100,0.13,,,,,
2025/10/27 13:49,0.728,33,36,34.18,5.2,0.16,16,100,0.14,,,,,
2025/10/27 13:50,0.728,33,36,34.18,5.2,0.16,16,100,0.14,,,,,
2025/10/27 13:51,0.7266,33,36,32.23,5.19,0.16,16,100,0.14,,,,,
2025/10/27 13:52,0.7266,33,36,32.23,5.19,0.16,16,100,0.14,,,,,
2025/10/27 13:53,0.676,33,36,34.67,5.2,0.17,17,100,0.13,,,,,
2025/10/27 13:54,0.728,33,36,34.18,5.2,0.16,16,100,0.14,,,,,
2025/10/27 13:55,0.7252,33,36,33.69,5.18,0.16,16,100,0.14,,,,,
2025/10/27 13:56,0.7238,33,36,33.2,5.17,0.16,16,100,0.14,,,,,
2025/10/27 13:57,0.6643,33,36,33.69,5.11,0.16,16,60,0.13,,,,,
2025/10/27 13:59,0.707,33,36,33.69,5.05,0.15,15,60,0.14,,,,,
2025/10/27 14:00,0.6526,33,36,34.67,5.02,0.15,15,60,0.13,,,,,
2025/10/27 14:01,0.7028,33,36,35.16,5.02,0.15,15,60,0.14,,,,,
2025/10/27 14:02,0.6565,33,36,33.69,5.05,0.15,15,60,0.13,,,,,
2025/10/27 14:03,0.6591,33,36,34.18,5.07,0.15,15,60,0.13,,,,,
2025/10/27 14:04,0.7098,33,36,34.18,5.07,0.15,15,60,0.14,,,,,
2025/10/27 14:04,0.6565,33,36,33.69,5.05,0.16,16,60,0.13,,,,,
2025/10/27 14:05,0.7084,33,36,33.69,5.06,0.16,15,60,0.14,,,,,
2025/10/27 14:06,0.6526,33,36,32.23,5.02,0.15,15,60,0.13,,,,,
2025/10/27 14:07,0.6539,33,36,34.18,5.03,0.15,15,60,0.13,,,,,
2025/10/27 14:08,0.6591,33,36,33.69,5.07,0.15,16,60,0.13,,,,,
2025/10/27 14:09,0.6643,33,36,33.69,5.11,0.15,15,60,0.13,,,,,
2025/10/27 14:10,0.7224,33,36,33.2,5.16,0.17,17,100,0.14,,,,,
2025/10/27 14:11,0.6734,33,36,33.69,5.18,0.16,16,100,0.13,,,,,
2025/10/27 14:13,0.721,33,36,33.69,5.15,0.16,16,100,0.14,,,,,
2025/10/27 14:14,0.714,33,36,33.69,5.1,0.14,16,60,0.14,,,,,
2025/10/27 14:15,0.7084,33,36,34.67,5.06,0.14,15,60,0.14,,,,,
2025/10/27 14:16,0.6539,33,36,34.67,5.03,0.15,15,60,0.13,,,,,
2025/10/27 14:17,0.6513,33,36,33.2,5.01,0.14,14,60,0.13,,,,,
2025/10/27 14:18,0.6958,33,36,33.2,4.97,0.15,15,60,0.14,,,,,
2025/10/27 14:19,0.6396,33,36,34.18,4.92,0.13,13,60,0.13,,,,,
2025/10/27 14:20,0.6818,33,36,32.23,4.87,0.15,15,60,0.14,,,,,
2025/10/27 14:21,0.6776,33,36,32.71,4.84,0.14,14,60,0.14,,,,,
2025/10/27 14:23,0.6762,33,36,34.18,4.83,0.14,14,60,0.14,,,,,
2025/10/27 14:24,0.6776,33,36,34.67,4.84,0.14,14,60,0.14,,,,,
2025/10/27 14:25,0.6305,33,36,32.71,4.85,0.14,14,60,0.13,,,,,
2025/10/27 14:26,0.6318,33,36,34.18,4.86,0.14,14,60,0.13,,,,,
2025/10/27 14:27,0.6344,33,36,34.18,4.88,0.14,14,60,0.13,,,,,
2025/10/27 14:28,0.6331,33,36,33.2,4.87,0.14,14,60,0.13,,,,,
2025/10/27 14:29,0.6331,33,36,34.18,4.87,0.14,14,60,0.13,,,,,
2025/10/27 14:30,0.6344,33,36,33.69,4.88,0.14,14,60,0.13,,,,,
2025/10/27 14:32,0.6357,33,36,32.71,4.89,0.14,14,60,0.13,,,,,
2025/10/27 14:33,0.6357,33,36,33.69,4.89,0.14,14,60,0.13,,,,,
2025/10/27 14:34,0.6357,33,36,33.2,4.89,0.14,14,60,0.13,,,,,
2025/10/27 14:35,0.6331,33,36,32.71,4.87,0.14,14,60,0.13,,,,,
2025/10/27 14:36,0.6846,33,36,34.18,4.89,0.14,15,60,0.14,,,,,
2025/10/27 14:37,0.6383,33,36,34.18,4.91,0.14,14,60,0.13,,,,,
2025/10/27 14:38,0.6435,33,36,34.67,4.95,0.15,14,60,0.13,,,,,
2025/10/27 14:39,0.6972,33,36,33.69,4.98,0.15,15,60,0.14,,,,,
2025/10/27 14:41,0.6487,33,36,32.23,4.99,0.15,15,60,0.13,,,,,
2025/10/27 14:42,0.6474,33,36,33.2,4.98,0.15,15,60,0.13,,,,,
2025/10/27 14:43,0.6448,33,36,34.67,4.96,0.14,14,60,0.13,,,,,
2025/10/27 14:44,0.6916,33,36,33.69,4.94,0.14,14,60,0.14,,,,,
2025/10/27 14:45,0.6409,33,36,33.2,4.93,0.15,15,60,0.13,,,,,
2025/10/27 14:46,0.637,33,36,34.18,4.9,0.14,14,60,0.13,,,,,
2025/10/27 14:47,0.6344,33,36,33.69,4.88,0.14,14,60,0.13,,,,,
2025/10/27 14:48,0.6804,33,36,33.2,4.86,0.14,13,60,0.14,,,,,
2025/10/27 14:50,0.6748,33,36,33.2,4.82,0.14,14,60,0.14,,,,,
2025/10/27 14:51,0.5736,33,36,33.69,4.78,0.14,14,60,0.12,,,,,
2025/10/27 14:52,0.6664,33,36,33.2,4.76,0.13,13,60,0.14,,,,,
2025/10/27 14:53,0.6149,33,36,34.18,4.73,0.14,14,60,0.13,,,,,
2025/10/27 14:54,0.6123,33,36,34.67,4.71,0.13,13,60,0.13,,,,,
2025/10/27 14:55,0.6123,33,36,32.71,4.71,0.12,12,60,0.13,,,,,
2025/10/27 14:56,0.5652,33,36,34.18,4.71,0.13,13,60,0.12,,,,,
2025/10/27 14:57,0.6136,33,36,34.67,4.72,0.14,14,60,0.13,,,,,
2025/10/27 14:58,0.6123,33,36,32.71,4.71,0.14,14,60,0.13,,,,,
2025/10/27 15:00,0.6097,33,36,33.69,4.69,0.13,13,60,0.13,,,,,
2025/10/27 15:01,0.5604,33,36,34.67,4.67,0.13,13,60,0.12,,,,,
2025/10/27 15:02,0.6058,33,36,33.69,4.66,0.12,12,60,0.13,,,,,
2025/10/27 15:03,0.6045,33,36,33.2,4.65,0.11,11,60,0.13,,,,,
2025/10/27 15:04,0.6032,33,36,34.67,4.64,0.12,12,60,0.13,,,,,
2025/10/27 15:04,0.6032,33,36,34.18,4.64,0.13,13,60,0.13,,,,,
2025/10/27 15:05,0.6032,33,36,33.2,4.64,0.11,11,60,0.13,,,,,
2025/10/27 15:06,0.6032,33,36,34.18,4.64,0.1,10,40,0.13,,,,,
2025/10/27 15:07,0.5568,33,36,34.67,4.64,0.11,11,60,0.12,,,,,
2025/10/27 15:08,0.6032,33,36,33.2,4.64,0.11,11,60,0.13,,,,,
2025/10/27 15:09,0.6019,33,36,32.23,4.63,0.11,11,60,0.13,,,,,
2025/10/27 15:10,0.6006,33,36,35.16,4.62,0.12,12,60,0.13,,,,,
2025/10/27 15:11,0.5544,33,36,34.18,4.62,0.14,14,60,0.12,,,,,
2025/10/27 15:13,0.644,33,36,32.23,4.6,0.11,11,60,0.14,,,,,
2025/10/27 15:14,0.5928,33,36,32.23,4.56,0.11,11,60,0.13,,,,,
2025/10/27 15:15,0.5863,33,36,33.2,4.51,0.11,11,60,0.13,,,,,
2025/10/27 15:16,0.5352,33,36,34.67,4.46,0.11,11,40,0.12,,,,,
2025/10/27 15:17,0.5733,33,36,33.69,4.41,0.11,11,40,0.13,,,,,
2025/10/27 15:18,0.5707,33,36,33.69,4.39,0.1,10,40,0.13,,,,,
2025/10/27 15:19,0.5694,33,36,35.16,4.38,0.11,11,40,0.13,,,,,
2025/10/27 15:20,0.5694,33,36,33.69,4.38,0.1,10,40,0.13,,,,,
2025/10/27 15:21,0.5694,33,36,34.67,4.38,0.1,10,40,0.13,,,,,
2025/10/27 15:23,0.5268,33,36,31.74,4.39,0.11,11,40,0.12,,,,,
2025/10/27 15:24,0.5707,33,36,33.69,4.39,0.11,11,40,0.13,,,,,
2025/10/27 15:25,0.6174,33,36,33.69,4.41,0.09,9,40,0.14,,,,,
2025/10/27 15:26,0.5733,33,36,34.18,4.41,0.1,10,40,0.13,,,,,
2025/10/27 15:27,0.5733,33,36,34.18,4.41,0.1,11,40,0.13,,,,,
2025/10/27 15:28,0.5733,33,36,33.69,4.41,0.1,10,40,0.13,,,,,
2025/10/27 15:29,0.5292,33,36,34.67,4.41,0.11,11,40,0.12,,,,,
2025/10/27 15:30,0.572,33,36,34.18,4.4,0.11,11,40,0.13,,,,,
2025/10/27 15:32,0.5707,33,36,34.67,4.39,0.1,11,40,0.13,,,,,
2025/10/27 15:33,0.6132,33,36,32.23,4.38,0.1,10,40,0.14,,,,,
2025/10/27 15:34,0.5642,33,36,34.67,4.34,0.1,10,40,0.13,,,,,
2025/10/27 15:35,0.559,33,36,33.2,4.3,0.1,10,40,0.13,,,,,
2025/10/27 15:36,0.5525,33,36,33.69,4.25,0.1,10,40,0.13,,,,,
2025/10/27 15:37,0.5473,33,36,34.18,4.21,0.1,10,40,0.13,,,,,
2025/10/27 15:38,0.5408,33,36,32.71,4.16,0.09,9,40,0.13,,,,,
2025/10/27 15:39,0.5343,33,36,34.18,4.11,0.09,9,40,0.13,,,,,
2025/10/27 15:41,0.486,33,36,33.69,4.05,0.08,8,40,0.12,,,,,
2025/10/27 15:42,0.5408,33,36,34.18,4.16,0.08,8,40,0.13,,,,,
2025/10/27 15:43,0.5408,33,36,33.2,4.16,0.09,9,40,0.13,,,,,
2025/10/27 15:44,0.5343,33,36,33.2,4.11,0.09,9,40,0.13,,,,,
2025/10/27 15:45,0.5317,33,36,33.69,4.09,0.09,9,40,0.13,,,,,
2025/10/27 15:46,0.5317,33,36,34.67,4.09,0.08,8,40,0.13,,,,,
2025/10/27 15:47,0.5343,33,36,33.2,4.11,0.1,10,40,0.13,,,,,
2025/10/27 15:48,0.5395,33,36,33.2,4.15,0.09,9,40,0.13,,,,,
2025/10/27 15:49,0.5291,33,36,34.18,4.07,0.09,9,40,0.13,,,,,
2025/10/27 15:51,0.533,33,36,34.67,4.1,0.09,9,40,0.13,,,,,
2025/10/27 15:52,0.4956,33,36,33.2,4.13,0.09,9,40,0.12,,,,,
2025/10/27 15:53,0.5656,33,36,32.23,4.04,0.09,9,40,0.14,,,,,
2025/10/27 15:54,0.4812,33,36,33.2,4.01,0.08,8,40,0.12,,,,,
2025/10/27 15:55,0.5122,33,36,33.69,3.94,0.08,8,40,0.13,,,,,
2025/10/27 15:56,0.5044,33,36,33.2,3.88,0.08,8,40,0.13,,,,,
2025/10/27 15:57,0.4979,33,36,33.69,3.83,0.08,8,40,0.13,,,,,
2025/10/27 15:58,0.4888,33,36,34.18,3.76,0.06,6,40,0.13,,,,,
2025/10/27 15:59,0.4797,33,36,33.69,3.69,0.05,6,40,0.13,,,,,
2025/10/27 16:01,0.4758,33,36,34.18,3.66,0.06,6,40,0.13,,,,,
2025/10/27 16:02,0.4732,33,36,33.69,3.64,0.06,6,40,0.13,,,,,
2025/10/27 16:03,0.4706,33,36,34.67,3.62,0.06,6,40,0.13,,,,,
2025/10/27 16:04,0.4344,33,36,32.71,3.62,0.06,6,40,0.12,,,,,
2025/10/27 16:03,0.4344,33,36,34.67,3.62,0.05,6,40,0.12,,,,,
2025/10/27 16:05,0.4706,33,36,34.18,3.62,0.06,6,40,0.13,,,,,
2025/10/27 16:06,0.4332,33,36,33.69,3.61,0.05,5,40,0.12,,,,,
2025/10/27 16:07,0.4654,33,36,33.69,3.58,0.05,5,40,0.13,,,,,
2025/10/27 16:08,0.4589,33,36,33.2,3.53,0.05,5,40,0.13,,,,,
2025/10/27 16:09,0.414,33,36,33.69,3.45,0.05,5,40,0.12,,,,,
2025/10/27 16:10,0.4394,33,36,32.71,3.38,0.05,5,40,0.13,,,,,
2025/10/27 16:11,0.4329,33,36,34.18,3.33,0.04,4,0,0.13,,,,,
2025/10/27 16:12,0.4277,33,36,32.23,3.29,0.04,4,0,0.13,,,,,
2025/10/27 16:14,0.4238,33,36,34.67,3.26,0.04,4,0,0.13,,,,,
2025/10/27 16:15,0.39,33,36,32.23,3.25,0.04,4,0,0.12,,,,,
2025/10/27 16:16,0.39,33,36,33.2,3.25,0.03,3,0,0.12,,,,,
2025/10/27 16:17,0.4238,33,36,32.71,3.26,0.04,4,0,0.13,,,,,
2025/10/27 16:18,0.3936,33,36,33.69,3.28,0.03,3,0,0.12,,,,,
2025/10/27 16:19,0.4592,33,36,32.71,3.28,0.05,5,0,0.14,,,,,
2025/10/27 16:20,0.39,33,36,33.2,3.25,0.04,4,0,0.12,,,,,
2025/10/27 16:21,0.3816,33,36,33.2,3.18,0.04,4,0,0.12,,,,,
2025/10/27 16:22,0.3744,33,36,33.2,3.12,0.04,4,0,0.12,,,,,
2025/10/27 16:24,0.3684,33,36,34.18,3.07,0.03,3,0,0.12,,,,,
2025/10/27 16:25,0.3939,33,36,33.69,3.03,0.02,2,0,0.13,,,,,
2025/10/27 16:26,0.3874,33,36,34.18,2.98,0.02,2,0,0.13,,,,,
2025/10/27 16:27,0.3835,33,36,33.2,2.95,0.02,2,0,0.13,,,,,
2025/10/27 16:28,0.3516,33,36,34.18,2.93,0.02,2,0,0.12,,,,,
2025/10/27 16:29,0.3783,33,36,32.71,2.91,0.01,1,0,0.13,,,,,
2025/10/27 16:30,0.3468,33,36,33.69,2.89,0.01,1,0,0.12,,,,,
2025/10/27 16:31,0.3456,33,36,32.71,2.88,0.02,2,0,0.12,,,,,
2025/10/27 16:33,0.3432,33,36,33.69,2.86,0.02,2,0,0.12,,,,,
2025/10/27 16:34,0.3124,33,36,32.23,2.84,0.01,1,0,0.11,,,,,
2025/10/27 16:35,0.3372,33,36,33.2,2.81,0,0,0,0.12,,,,,
2025/10/27 16:36,0.3348,33,36,33.2,2.79,0.01,1,0,0.12,,,,,
2025/10/27 16:37,0.3336,33,36,33.69,2.78,0.01,1,0,0.12,,,,,
2025/10/27 16:38,0.3601,33,36,34.67,2.77,0.01,1,0,0.13,,,,,
2025/10/27 16:39,0.3324,33,36,33.2,2.77,0,0,0,0.12,,,,,
2025/10/27 16:40,0.3588,33,36,32.23,2.76,0,0,0,0.13,,,,,
2025/10/27 16:42,0.3288,33,36,34.67,2.74,0.01,1,0,0.12,,,,,
2025/10/27 16:43,0.3549,33,36,34.18,2.73,0,0,0,0.13,,,,,
2025/10/27 16:44,0.3264,33,36,34.18,2.72,0.01,1,0,0.12,,,,,
2025/10/27 16:45,0.3252,33,36,33.2,2.71,0.01,1,0,0.12,,,,,
2025/10/27 16:46,0.3523,33,36,32.71,2.71,0.01,-1,0,0.13,,,,,
2025/10/27 16:47,0.324,33,36,34.67,2.7,0,0,0,0.12,,,,,
2025/10/27 16:48,0.351,33,36,33.2,2.7,0.01,1,0,0.13,,,,,
2025/10/27 16:49,0.324,33,36,32.71,2.7,0,0,0,0.12,,,,,
2025/10/27 16:50,0.324,33,36,33.2,2.7,0,0,0,0.12,,,,,
2025/10/27 16:52,0.3252,33,36,33.69,2.71,0,0,0,0.12,,,,,
2025/10/27 16:53,0.3523,33,36,35.16,2.71,0,0,0,0.13,,,,,
2025/10/27 16:54,0.2981,33,36,34.67,2.71,0,0,0,0.11,,,,,
2025/10/27 16:55,0.3523,33,36,32.23,2.71,0.01,1,0,0.13,,,,,
2025/10/27 16:56,0.3252,33,36,34.18,2.71,0,0,0,0.12,,,,,
2025/10/27 16:57,0.3228,33,36,34.18,2.69,0.01,1,0,0.12,,,,,
2025/10/27 16:58,0.318,33,36,33.69,2.65,0,0,0,0.12,,,,,
2025/10/27 16:59,0.3406,33,36,33.2,2.62,-0.01,-1,0,0.13,,,,,
2025/10/27 17:01,0.338,33,36,33.69,2.6,-0.01,-1,0,0.13,,,,,
2025/10/27 17:02,0.3367,33,36,32.71,2.59,0,0,0,0.13,,,,,
2025/10/27 17:03,0.3084,33,36,34.18,2.57,0,0,0,0.12,,,,,
2025/10/27 17:04,0.3328,33,36,33.69,2.56,0,0,0,0.13,,,,,
2025/10/27 17:03,0.3024,33,36,34.18,2.52,0,0,0,0.12,,,,,
2025/10/27 17:05,0.2988,33,36,34.67,2.49,-0.01,-1,0,0.12,,,,,
2025/10/27 17:06,0.3198,33,36,33.2,2.46,-0.01,-1,0,0.13,,,,,
2025/10/27 17:07,0.2928,33,36,32.71,2.44,-0.01,-1,0,0.12,,,,,
2025/10/27 17:08,0.288,33,36,34.18,2.4,-0.01,-1,0,0.12,,,,,
2025/10/27 17:09,0.2832,33,36,34.18,2.36,-0.01,-1,0,0.12,,,,,
2025/10/27 17:10,0.2497,33,36,34.18,2.27,-0.01,-1,0,0.11,,,,,
2025/10/27 17:11,0.2556,33,36,34.18,2.13,0,0,0,0.12,,,,,
2025/10/27 17:12,0.2436,33,36,34.67,2.03,-0.01,-1,0,0.12,,,,,
2025/10/27 17:14,0.2496,33,36,32.23,1.92,-0.01,0,0,0.13,,,,,
2025/10/27 17:15,0.2148,33,36,35.16,1.79,-0.03,-3,0,0.12,,,,,
2025/10/27 17:16,0.1956,33,36,33.2,1.63,-0.02,-1,0,0.12,,,,,
2025/10/27 17:17,0.1716,33,36,33.69,1.43,-0.01,-1,0,0.12,,,,,
2025/10/27 17:18,0.1488,33,36,33.69,1.24,-0.01,-1,0,0.12,,,,,
2025/10/27 17:19,0.1456,33,36,34.18,1.12,-0.01,-1,0,0.13,,,,,
2025/10/27 17:20,0.1224,33,36,34.67,1.02,-0.02,-2,0,0.12,,,,,
2025/10/27 17:21,0.1023,33,36,33.69,0.93,-0.01,-1,0,0.11,,,,,
2025/10/27 17:23,0.0996,33,36,34.18,0.83,-0.02,-2,0,0.12,,,,,
2025/10/27 17:24,0.0876,33,36,34.67,0.73,-0.01,-1,0,0.12,,,,,
2025/10/27 17:25,0.0768,33,36,34.18,0.64,-0.02,-2,0,0.12,,,,,
2025/10/27 17:26,0.066,33,36,34.18,0.55,-0.02,-2,0,0.12,,,,,
2025/10/27 17:27,0.0624,33,36,34.18,0.48,-0.01,-1,0,0.13,,,,,
2025/10/27 17:28,0.0451,33,36,33.69,0.41,-0.01,-1,0,0.11,,,,,
2025/10/27 17:29,0.0408,33,36,33.69,0.34,-0.01,-1,0,0.12,,,,,
2025/10/27 17:30,0.0336,33,36,34.18,0.28,-0.01,-1,0,0.12,,,,,
2025/10/27 17:32,0.0288,33,36,33.2,0.24,-0.01,-1,0,0.12,,,,,
2025/10/27 17:33,0.024,33,36,34.18,0.2,-0.02,-2,0,0.12,,,,,
2025/10/27 17:34,0.0204,33,36,34.67,0.17,-0.02,-1,0,0.12,,,,,
2025/10/27 17:35,0.0156,33,36,32.71,0.13,-0.01,-1,0,0.12,,,,,
2025/10/27 17:36,0.012,33,36,34.18,0.1,-0.01,-1,0,0.12,,,,,
2025/10/27 17:37,0.0096,33,36,34.18,0.08,-0.01,-1,0,0.12,,,,,
2025/10/27 17:38,0.0072,33,36,34.18,0.06,-0.01,-1,0,0.12,,,,,
2025/10/27 17:40,0.006,33,36,34.18,0.05,-0.01,-1,0,0.12,,,,,
2025/10/27 17:41,0.0048,33,36,33.2,0.04,-0.01,-1,0,0.12,,,,,
2025/10/27 17:42,0.0036,33,36,34.67,0.03,-0.02,-2,0,0.12,,,,,
2025/10/27 17:43,0.0036,33,36,34.18,0.03,-0.01,-1,0,0.12,,,,,
2025/10/27 17:44,0.0024,33,36,34.18,0.02,-0.03,-3,0,0.12,,,,,
2025/10/27 17:45,0.0024,33,36,34.67,0.02,-0.01,-1,0,0.12,,,,,
2025/10/27 17:46,0.0024,33,36,34.67,0.02,-0.02,-2,0,0.12,,,,,
2025/10/27 17:47,0.0022,33,36,32.71,0.02,-0.01,-1,0,0.11,,,,,
2025/10/27 17:48,0.0012,33,36,34.18,0.01,-0.01,-1,0,0.12,,,,,
2025/10/27 17:50,0.0013,33,36,32.71,0.01,-0.01,-1,0,0.13,,,,,
2025/10/27 17:51,0.0011,33,36,34.18,0.01,-0.01,-1,0,0.11,,,,,
2025/10/27 17:52,0.0012,33,36,34.18,0.01,-0.01,-1,0,0.12,,,,,
2025/10/27 17:53,0.0012,33,36,32.71,0.01,-0.01,-1,0,0.12,,,,,
2025/10/27 17:54,0.0012,33,36,33.69,0.01,-0.01,-1,0,0.12,,,,,
2025/10/27 17:55,0.0012,33,36,32.23,0.01,-0.01,-1,0,0.12,,,,,
2025/10/27 17:56,0.0013,33,36,33.69,0.01,-0.02,-2,0,0.13,,,,,
2025/10/27 17:57,0.0012,33,36,33.69,0.01,-0.02,-2,0,0.12,,,,,
2025/10/27 17:58,0.0013,33,36,32.23,0.01,-0.01,-1,0,0.13,,,,,
2025/10/27 18:00,0.0012,33,36,34.18,0.01,-0.01,-1,0,0.12,,,,,
2025/10/27 18:01,0.0012,33,36,34.67,0.01,-0.01,-1,0,0.12,,,,,
2025/10/27 18:02,0.0012,33,36,33.69,0.01,-0.01,-1,0,0.12,,,,,
2025/10/27 18:03,0.0013,33,36,33.2,0.01,-0.02,-2,0,0.13,,,,,
2025/10/27 18:04,0.0012,33,36,33.69,0.01,-0.02,-2,0,0.12,,,,,
2025/10/27 18:04,0.0012,33,36,32.71,0.01,-0.01,-1,0,0.12,,,,,
2025/10/27 18:05,0.0012,33,36,34.67,0.01,-0.02,-2,0,0.12,,,,,
2025/10/27 18:06,0.0012,33,36,33.69,0.01,-0.01,-1,0,0.12,,,,,
2025/10/27 18:07,0.0012,33,36,33.69,0.01,-0.01,-1,0,0.12,,,,,
2025/10/27 18:08,0.0012,33,36,33.2,0.01,-0.01,-1,0,0.12,,,,,
2025/10/27 18:09,0.0012,33,36,34.18,0.01,-0.01,-1,0,0.12,,,,,
2025/10/27 18:10,0.0013,33,36,34.18,0.01,-0.02,-2,0,0.13,,,,,
2025/10/27 18:11,0.0012,33,36,34.67,0.01,-0.01,-1,0,0.12,,,,,
2025/10/27 18:13,0.0012,33,36,33.2,0.01,-0.01,-1,0,0.12,,,,,
2025/10/27 18:14,0.0013,33,36,34.18,0.01,-0.01,-1,0,0.13,,,,,
2025/10/27 18:15,0.0011,33,36,33.69,0.01,0,0,0,0.11,,,,,
2025/10/27 18:16,0.0012,33,36,32.71,0.01,-0.01,-1,0,0.12,,,,,
2025/10/27 18:17,0.0013,33,36,32.71,0.01,-0.01,-1,0,0.13,,,,,
2025/10/27 18:18,0.0012,33,36,33.2,0.01,-0.01,-1,0,0.12,,,,,
2025/10/27 18:19,0.0012,33,36,33.2,0.01,-0.01,-1,0,0.12,,,,,
2025/10/27 18:20,0.0012,33,36,34.67,0.01,-0.01,-1,0,0.12,,,,,
2025/10/27 18:22,0.0012,33,36,33.69,0.01,-0.01,-1,0,0.12,,,,,
2025/10/27 18:23,0.0012,33,36,34.18,0.01,-0.03,-1,0,0.12,,,,,
2025/10/27 18:24,0.0012,33,36,33.69,0.01,-0.01,-1,0,0.12,,,,,
2025/10/27 18:25,0.0013,33,36,34.18,0.01,-0.02,-2,0,0.13,,,,,
2025/10/27 18:26,0.0012,33,36,33.69,0.01,-0.01,-1,0,0.12,,,,,
2025/10/27 18:27,0.0013,33,36,33.69,0.01,-0.01,-1,0,0.13,,,,,
2025/10/27 18:28,0.0012,33,36,33.2,0.01,-0.02,-2,0,0.12,,,,,
2025/10/27 18:29,0.0011,33,36,34.67,0.01,-0.02,-2,0,0.11,,,,,
2025/10/27 18:30,0.0012,33,36,32.71,0.01,-0.02,-1,0,0.12,,,,,
2025/10/27 18:32,0.0012,33,36,33.69,0.01,-0.02,-2,0,0.12,,,,,
2025/10/27 18:33,0.0013,33,36,33.69,0.01,-0.01,-1,0,0.13,,,,,
2025/10/27 18:34,0.0013,33,36,34.18,0.01,-0.01,-1,0,0.13,,,,,
2025/10/27 18:35,0.0012,33,36,33.69,0.01,-0.02,-2,0,0.12,,,,,
2025/10/27 18:36,0.0013,33,36,32.71,0.01,-0.02,-2,0,0.13,,,,,
2025/10/27 18:37,0.0012,33,36,33.69,0.01,-0.01,-1,0,0.12,,,,,
2025/10/27 18:38,0.0013,33,36,34.67,0.01,-0.01,-1,0,0.13,,,,,
2025/10/27 18:39,0.0012,33,36,33.69,0.01,-0.02,-2,0,0.12,,,,,
2025/10/27 18:41,0.0013,33,36,33.69,0.01,-0.01,-1,0,0.13,,,,,
2025/10/27 18:42,0.0012,33,36,33.2,0.01,-0.01,-1,0,0.12,,,,,
2025/10/27 18:43,0.0012,33,36,32.71,0.01,-0.02,-2,0,0.12,,,,,
2025/10/27 18:44,0.0012,33,36,32.71,0.01,-0.02,-2,0,0.12,,,,,
2025/10/27 18:45,0.0012,33,36,34.18,0.01,-0.02,-2,0,0.12,,,,,
2025/10/27 18:46,0.0013,33,36,34.67,0.01,-0.01,-1,0,0.13,,,,,
2025/10/27 18:47,0.0012,33,36,33.69,0.01,-0.01,-1,0,0.12,,,,,
2025/10/27 18:48,0.0012,33,36,32.71,0.01,-0.01,-1,0,0.12,,,,,
2025/10/27 18:49,0.0012,33,36,31.74,0.01,-0.01,-1,0,0.12,,,,,
2025/10/27 18:51,0.0012,33,36,34.18,0.01,-0.02,-1,0,0.12,,,,,
2025/10/27 18:52,0,33,36,34.18,0,-0.02,-2,0,0.12,,,,,
2025/10/27 18:53,0.0012,33,36,33.2,0.01,-0.01,-1,0,0.12,,,,,
2025/10/27 18:54,0.0012,33,36,33.2,0.01,-0.02,-2,0,0.12,,,,,
2025/10/27 18:55,0.0012,33,36,32.71,0.01,-0.02,-2,0,0.12,,,,,
2025/10/27 18:56,0.0011,33,36,32.71,0.01,-0.02,-2,0,0.11,,,,,
