Latitude (decimal degrees):	25.033 
Longitude (decimal degrees):	121.565 
Elevation (m):	15 
Radiation database:	PVGIS-ERA5 
 
 
Slope: 30 deg.  
Azimuth: -179 deg.  
Nominal power of the PV system (c-Si) (kWp):	1.0 
System losses (%):	14.0 
time,P,G(i),H_sun,T2m,WS10m,Int 
20200915:2030,0.0,0.0,0.0,25.45,1.38,0.0
20200915:2130,0.0,0.0,-2.86,25.46,1.24,0.0
20200915:2230,50.59,98.62,10.72,25.88,1.03,0.0
20200915:2330,166.79,245.79,24.26,26.77,0.62,0.0
20200916:0030,282.18,386.7,37.42,28.08,0.62,0.0
20200916:0130,373.0,503.56,49.98,28.91,0.55,0.0
20200916:0230,347.31,467.49,60.83,29.8,0.41,0.0
20200916:0330,334.36,449.24,67.28,30.36,0.69,0.0
20200916:0430,340.18,455.68,65.52,30.63,1.03,0.0
20200916:0530,324.95,435.58,56.84,30.34,1.03,0.0
20200916:0630,286.49,389.26,45.12,29.97,0.97,0.0
20200916:0730,177.35,252.15,32.21,29.69,1.1,0.0
20200916:0830,93.93,155.84,18.82,29.76,1.45,0.0
20200916:0930,9.82,34.97,5.25,29.51,1.52,0.0
20200916:1030,0.0,0.0,0.0,28.89,1.79,0.0
20200916:1130,0.0,0.0,0.0,28.18,2.07,0.0
20200916:1230,0.0,0.0,0.0,27.58,2.14,0.0
20200916:1330,0.0,0.0,0.0,27.11,2.07,0.0
20200916:1430,0.0,0.0,0.0,26.69,2.07,0.0
20200916:1530,0.0,0.0,0.0,26.35,2.14,0.0
20200916:1630,0.0,0.0,0.0,26.05,2.07,0.0
20200916:1730,0.0,0.0,0.0,25.81,2.0,0.0
20200916:1830,0.0,0.0,0.0,25.61,1.93,0.0
20200916:1930,0.0,0.0,0.0,25.56,2.0,0.0
20200916:2030,0.0,0.0,0.0,25.29,1.86,0.0
20200916:2130,0.0,0.0,-2.94,25.07,1.86,0.0
20200916:2230,51.66,97.02,10.65,24.88,1.72,0.0
20200916:2330,169.52,246.38,24.17,26.4,1.24,0.0
20200917:0030,285.24,391.2,37.31,28.38,0.83,0.0
20200917:0130,375.55,508.68,49.82,29.47,0.62,0.0
20200917:0230,420.01,569.94,60.58,30.39,0.62,0.0
20200917:0330,390.78,530.03,66.91,31.18,0.69,0.0
20200917:0430,298.65,404.31,65.13,31.44,0.76,0.0
20200917:0530,342.08,462.57,56.51,31.07,0.76,0.0
20200917:0630,285.6,393.19,44.83,31.24,0.41,0.0
20200917:0730,200.94,290.18,31.95,31.18,0.62,0.0
20200917:0830,77.52,133.53,18.57,30.79,1.03,0.0
20200917:0930,8.32,33.07,5.0,30.34,1.17,0.0
20200917:1030,0.0,0.0,0.0,29.65,1.31,0.0
20200917:1130,0.0,0.0,0.0,28.78,1.38,0.0
20200917:1230,0.0,0.0,0.0,27.92,1.52,0.0
20200917:1330,0.0,0.0,0.0,27.36,1.66,0.0
20200917:1430,0.0,0.0,0.0,26.91,1.66,0.0
20200917:1530,0.0,0.0,0.0,26.48,1.72,0.0
20200917:1630,0.0,0.0,0.0,26.09,1.59,0.0
20200917:1730,0.0,0.0,0.0,25.79,1.45,0.0
20200917:1830,0.0,0.0,0.0,25.57,1.45,0.0
20200917:1930,0.0,0.0,0.0,25.83,1.31,0.0
20200917:2030,0.0,0.0,0.0,25.53,1.45,0.0
20200917:2130,0.0,0.0,-3.02,25.26,1.66,0.0
20200917:2230,48.66,95.4,10.57,25.23,1.59,0.0
20200917:2330,159.13,234.69,24.08,26.98,1.38,0.0
20200918:0030,260.56,357.42,37.19,28.69,1.38,0.0
20200918:0130,367.03,492.46,49.66,29.66,1.59,0.0
20200918:0230,396.61,528.19,60.33,30.42,1.93,0.0
20200918:0330,379.18,503.52,66.55,30.63,2.28,0.0
20200918:0430,342.72,453.89,64.74,30.4,2.34,0.0
20200918:0530,274.6,365.37,56.17,29.96,2.34,0.0
20200918:0630,228.67,307.33,44.53,28.1,2.0,0.0
20200918:0730,123.86,178.88,31.68,29.18,1.59,0.0
20200918:0830,71.64,119.26,18.32,29.05,1.45,0.0
20200918:0930,5.63,17.65,4.76,28.31,1.38,0.0
20200918:1030,0.0,0.0,0.0,27.7,1.52,0.0
20200918:1130,0.0,0.0,0.0,27.3,1.45,0.0
20200918:1230,0.0,0.0,0.0,27.0,1.45,0.0
20200918:1330,0.0,0.0,0.0,26.71,1.38,0.0
20200918:1430,0.0,0.0,0.0,26.31,1.24,0.0
20200918:1530,0.0,0.0,0.0,26.11,1.1,0.0
20200918:1630,0.0,0.0,0.0,25.89,1.17,0.0
20200918:1730,0.0,0.0,0.0,25.59,1.17,0.0
20200918:1830,0.0,0.0,0.0,25.38,1.17,0.0
20200918:1930,0.0,0.0,0.0,25.91,0.9,0.0
20200918:2030,0.0,0.0,0.0,25.41,1.17,0.0
20200918:2130,0.0,0.0,-3.1,25.29,1.17,0.0
20200918:2230,42.99,85.76,10.49,25.23,1.17,0.0
20200918:2330,143.65,213.19,23.99,26.62,0.97,0.0
20200919:0030,266.81,366.35,37.08,27.8,0.83,0.0
20200919:0130,319.65,428.88,49.49,28.88,1.03,0.0
20200919:0230,375.75,503.22,60.08,29.54,1.03,0.0
20200919:0330,355.89,475.88,66.18,29.83,1.1,0.0
20200919:0430,268.71,360.17,64.34,29.84,1.52,0.0
20200919:0530,198.55,268.43,55.82,29.18,2.0,0.0
20200919:0630,239.51,321.4,44.24,27.56,1.72,0.0
20200919:0730,140.01,198.37,31.41,28.61,1.17,0.0
20200919:0830,64.85,104.11,18.06,27.64,0.34,0.0
20200919:0930,7.1,20.14,4.51,27.65,0.55,0.0
20200919:1030,0.0,0.0,0.0,27.41,0.55,0.0
20200919:1130,0.0,0.0,0.0,27.07,0.62,0.0
20200919:1230,0.0,0.0,0.0,26.93,0.62,0.0
20200919:1330,0.0,0.0,0.0,27.18,0.62,0.0
20200919:1430,0.0,0.0,0.0,27.11,0.48,0.0
20200919:1530,0.0,0.0,0.0,27.05,0.21,0.0
20200919:1630,0.0,0.0,0.0,26.79,0.48,0.0
20200919:1730,0.0,0.0,0.0,26.1,0.83,0.0
20200919:1830,0.0,0.0,0.0,25.18,0.97,0.0
20200919:1930,0.0,0.0,0.0,25.84,0.76,0.0
20200919:2030,0.0,0.0,0.0,24.59,1.24,0.0
20200919:2130,0.0,0.0,-3.18,24.27,1.38,0.0
20200919:2230,20.51,44.32,10.41,24.4,1.38,0.0
20200919:2330,75.06,113.43,23.9,25.13,1.45,0.0
20200920:0030,142.26,196.31,36.96,25.63,1.72,0.0
20200920:0130,162.27,219.77,49.32,25.99,1.86,0.0
20200920:0230,324.9,423.79,59.82,26.28,2.14,0.0
20200920:0330,295.97,385.8,65.81,27.03,2.97,0.0
20200920:0430,308.72,400.93,63.95,26.4,3.38,0.0
20200920:0530,246.96,322.94,55.48,25.8,3.45,0.0
20200920:0630,212.75,283.18,43.94,25.71,3.31,0.0
20200920:0730,147.61,209.68,31.15,26.42,3.17,0.0
20200920:0830,66.94,110.1,17.81,25.49,3.24,0.0
20200920:0930,3.62,13.85,4.26,25.11,3.79,0.0
20200920:1030,0.0,0.0,0.0,24.47,4.0,0.0
20200920:1130,0.0,0.0,0.0,24.28,3.79,0.0
20200920:1230,0.0,0.0,0.0,24.35,3.24,0.0
20200920:1330,0.0,0.0,0.0,24.38,3.03,0.0
20200920:1430,0.0,0.0,0.0,24.41,3.17,0.0
20200920:1530,0.0,0.0,0.0,24.38,2.76,0.0
20200920:1630,0.0,0.0,0.0,24.37,2.62,0.0
20200920:1730,0.0,0.0,0.0,24.29,2.55,0.0
20200920:1830,0.0,0.0,0.0,24.23,2.76,0.0
20200920:1930,0.0,0.0,0.0,24.39,2.55,0.0
20200920:2030,0.0,0.0,0.0,24.28,2.55,0.0
20200920:2130,0.0,0.0,-3.26,24.25,2.62,0.0
20200920:2230,21.94,45.05,10.33,24.32,2.55,0.0
20200920:2330,75.61,114.97,23.81,24.59,3.03,0.0
20200921:0030,184.21,247.36,36.84,24.91,3.59,0.0
20200921:0130,203.76,269.21,49.15,25.43,3.93,0.0
20200921:0230,249.95,324.99,59.56,25.81,3.93,0.0
20200921:0330,305.01,394.52,65.45,26.13,4.0,0.0
20200921:0430,336.29,434.96,63.55,26.41,4.28,0.0
20200921:0530,280.89,365.72,55.14,26.63,4.28,0.0
20200921:0630,219.56,291.98,43.64,26.59,4.14,0.0
20200921:0730,139.18,197.24,30.88,26.51,4.21,0.0
20200921:0830,77.71,125.03,17.56,26.19,3.72,0.0
20200921:0930,5.59,17.42,4.01,25.79,3.24,0.0
20200921:1030,0.0,0.0,0.0,25.25,2.83,0.0
20200921:1130,0.0,0.0,0.0,24.87,2.62,0.0
20200921:1230,0.0,0.0,0.0,24.51,2.48,0.0
20200921:1330,0.0,0.0,0.0,24.3,2.28,0.0
20200921:1430,0.0,0.0,0.0,24.16,2.34,0.0
20200921:1530,0.0,0.0,0.0,24.03,2.41,0.0
20200921:1630,0.0,0.0,0.0,23.83,2.34,0.0
20200921:1730,0.0,0.0,0.0,23.65,2.28,0.0
20200921:1830,0.0,0.0,0.0,23.52,2.55,0.0
20200921:1930,0.0,0.0,0.0,23.34,2.55,0.0
20200921:2030,0.0,0.0,0.0,23.31,2.48,0.0
20200921:2130,0.0,0.0,-3.34,23.38,2.55,0.0
20200921:2230,30.12,59.09,10.24,23.37,2.55,0.0
20200921:2330,125.18,180.5,23.72,23.96,2.83,0.0
20200922:0030,246.7,329.04,36.71,24.67,3.38,0.0
20200922:0130,306.04,397.73,48.98,25.22,3.52,0.0
20200922:0230,374.42,482.13,59.3,25.57,3.52,0.0
20200922:0330,454.03,586.6,65.07,26.06,3.45,0.0
20200922:0430,440.02,569.57,63.16,26.52,3.52,0.0
20200922:0530,395.18,513.93,54.79,26.62,3.66,0.0
20200922:0630,312.77,413.55,43.35,26.47,3.66,0.0
20200922:0730,206.08,287.93,30.61,26.49,3.66,0.0
20200922:0830,86.51,142.24,17.3,25.94,3.59,0.0
20200922:0930,7.99,21.4,3.76,25.24,3.24,0.0
20200922:1030,0.0,0.0,0.0,24.55,2.76,0.0
20200922:1130,0.0,0.0,0.0,24.04,2.62,0.0
20200922:1230,0.0,0.0,0.0,23.57,2.34,0.0
20200922:1330,0.0,0.0,0.0,23.36,2.41,0.0
20200922:1430,0.0,0.0,0.0,23.07,2.21,0.0
20200922:1530,0.0,0.0,0.0,22.87,2.14,0.0
20200922:1630,0.0,0.0,0.0,22.74,2.07,0.0
20200922:1730,0.0,0.0,0.0,22.57,1.86,0.0
20200922:1830,0.0,0.0,0.0,22.32,1.66,0.0
20200922:1930,0.0,0.0,0.0,22.27,1.86,0.0
20200922:2030,0.0,0.0,0.0,22.05,1.72,0.0
20200922:2130,0.0,0.0,-3.42,21.95,1.66,0.0
20200922:2230,38.64,80.52,10.16,21.99,1.66,0.0
20200922:2330,149.41,222.35,23.62,23.68,1.66,0.0
20200923:0030,266.72,361.21,36.59,24.87,2.07,0.0
20200923:0130,359.41,472.57,48.8,25.81,2.28,0.0
20200923:0230,420.27,549.15,59.03,26.61,2.48,0.0
20200923:0330,440.48,577.31,64.7,27.37,2.48,0.0
20200923:0430,411.97,540.06,62.77,27.87,2.62,0.0
20200923:0530,319.22,420.95,54.45,28.11,2.76,0.0
20200923:0630,247.18,330.78,43.05,27.63,3.1,0.0
20200923:0730,192.35,274.32,30.34,27.24,2.9,0.0
20200923:0830,80.23,137.34,17.05,26.84,2.76,0.0
20200923:0930,5.55,17.38,3.51,26.19,2.41,0.0
20200923:1030,0.0,0.0,0.0,25.47,2.07,0.0
20200923:1130,0.0,0.0,0.0,24.95,1.72,0.0
20200923:1230,0.0,0.0,0.0,24.38,1.59,0.0
20200923:1330,0.0,0.0,0.0,23.91,1.38,0.0
20200923:1430,0.0,0.0,0.0,23.82,1.1,0.0
20200923:1530,0.0,0.0,0.0,23.87,1.03,0.0
20200923:1630,0.0,0.0,0.0,23.9,0.9,0.0
20200923:1730,0.0,0.0,0.0,23.54,1.03,0.0
20200923:1830,0.0,0.0,0.0,23.14,1.24,0.0
20200923:1930,0.0,0.0,0.0,23.01,1.17,0.0
20200923:2030,0.0,0.0,0.0,23.02,1.17,0.0
20200923:2130,0.0,0.0,-3.5,23.13,1.03,0.0
20200923:2230,28.65,54.82,10.08,23.2,0.97,0.0
20200923:2330,102.43,147.9,23.52,23.98,1.31,0.0
20200924:0030,170.73,230.62,36.46,24.52,1.93,0.0
20200924:0130,130.82,179.79,48.62,25.05,2.34,0.0
20200924:0230,131.56,180.31,58.76,25.0,2.83,0.0
20200924:0330,123.77,170.4,64.33,24.71,3.1,0.0
20200924:0430,111.33,154.86,62.37,24.22,3.24,0.0
20200924:0530,91.98,131.07,54.1,24.06,3.31,0.0
20200924:0630,26.89,48.64,42.75,23.79,3.31,0.0
20200924:0730,31.64,54.88,30.07,23.44,2.83,0.0
20200924:0830,8.4,21.95,16.79,23.33,2.97,0.0
20200924:0930,0.28,6.61,3.27,23.15,2.9,0.0
20200924:1030,0.0,0.0,0.0,22.9,2.97,0.0
20200924:1130,0.0,0.0,0.0,22.79,2.76,0.0
20200924:1230,0.0,0.0,0.0,22.7,2.69,0.0
20200924:1330,0.0,0.0,0.0,22.62,2.76,0.0
20200924:1430,0.0,0.0,0.0,22.37,2.55,0.0
20200924:1530,0.0,0.0,0.0,22.29,2.41,0.0
20200924:1630,0.0,0.0,0.0,22.39,2.21,0.0
20200924:1730,0.0,0.0,0.0,22.35,2.14,0.0
20200924:1830,0.0,0.0,0.0,22.36,2.21,0.0
20200924:1930,0.0,0.0,0.0,22.45,2.55,0.0
20200924:2030,0.0,0.0,0.0,22.38,2.69,0.0
20200924:2130,0.0,0.0,-3.59,22.43,2.62,0.0
20200924:2230,1.32,9.35,9.99,22.52,2.55,0.0
20200924:2330,28.52,50.75,23.42,22.71,2.55,0.0
20200925:0030,74.92,111.09,36.33,23.05,2.55,0.0
20200925:0130,233.35,305.41,48.43,23.63,2.55,0.0
20200925:0230,374.74,483.82,58.49,24.47,2.9,0.0
20200925:0330,355.26,459.14,63.96,25.51,3.24,0.0
20200925:0430,288.3,374.33,61.98,25.95,3.52,0.0
20200925:0530,290.45,378.56,53.76,25.96,3.59,0.0
20200925:0630,229.96,305.39,42.45,25.98,3.79,0.0
20200925:0730,87.82,129.66,29.8,25.48,3.72,0.0
20200925:0830,45.86,80.99,16.54,24.86,3.24,0.0
20200925:0930,3.22,13.08,3.02,24.58,2.76,0.0
20200925:1030,0.0,0.0,0.0,24.05,2.34,0.0
20200925:1130,0.0,0.0,0.0,23.77,2.41,0.0
20200925:1230,0.0,0.0,0.0,23.59,2.34,0.0
20200925:1330,0.0,0.0,0.0,23.41,2.28,0.0
20200925:1430,0.0,0.0,0.0,23.29,2.34,0.0
20200925:1530,0.0,0.0,0.0,23.11,2.41,0.0
20200925:1630,0.0,0.0,0.0,23.05,2.62,0.0
20200925:1730,0.0,0.0,0.0,23.02,2.76,0.0
20200925:1830,0.0,0.0,0.0,23.0,2.76,0.0
20200925:1930,0.0,0.0,0.0,22.87,3.1,0.0
20200925:2030,0.0,0.0,0.0,22.86,3.03,0.0
20200925:2130,0.0,0.0,-3.67,22.88,3.03,0.0
20200925:2230,18.67,39.13,9.9,22.99,2.97,0.0
20200925:2330,38.41,65.9,23.32,23.37,3.38,0.0
20200926:0030,79.01,115.87,36.19,23.33,3.72,0.0
20200926:0130,102.28,143.25,48.24,23.33,4.14,0.0
20200926:0230,172.82,228.48,58.21,23.51,4.14,0.0
20200926:0330,148.8,199.87,63.58,23.88,4.14,0.0
20200926:0430,96.51,136.18,61.58,23.67,3.93,0.0
20200926:0530,76.26,111.49,53.41,23.71,3.59,0.0
20200926:0630,92.35,131.55,42.15,23.75,3.38,0.0
20200926:0730,36.33,61.14,29.53,23.87,3.59,0.0
20200926:0830,15.3,32.77,16.29,23.62,3.03,0.0
20200926:0930,0.85,8.06,2.77,23.72,2.69,0.0
20200926:1030,0.0,0.0,0.0,23.57,2.69,0.0
20200926:1130,0.0,0.0,0.0,23.15,2.76,0.0
20200926:1230,0.0,0.0,0.0,22.86,2.9,0.0
20200926:1330,0.0,0.0,0.0,22.69,3.24,0.0
20200926:1430,0.0,0.0,0.0,22.59,3.24,0.0
20200926:1530,0.0,0.0,0.0,22.5,3.17,0.0
20200926:1630,0.0,0.0,0.0,22.34,2.9,0.0
20200926:1730,0.0,0.0,0.0,22.22,2.62,0.0
20200926:1830,0.0,0.0,0.0,22.12,2.62,0.0
20200926:1930,0.0,0.0,0.0,22.04,2.14,0.0
20200926:2030,0.0,0.0,0.0,21.99,2.07,0.0
20200926:2130,0.0,0.0,-3.75,21.99,2.07,0.0
20200926:2230,3.46,13.69,9.82,21.84,2.07,0.0
20200926:2330,32.98,56.38,23.22,21.98,2.07,0.0
20200927:0030,120.99,165.8,36.06,22.08,2.41,0.0
20200927:0130,58.39,88.84,48.05,22.38,3.03,0.0
20200927:0230,86.99,123.97,57.94,22.24,3.17,0.0
20200927:0330,66.74,99.14,63.21,22.23,2.9,0.0
20200927:0430,108.83,150.71,61.19,22.16,2.34,0.0
20200927:0530,140.83,189.97,53.06,22.46,2.21,0.0
20200927:0630,47.23,74.92,41.84,22.69,2.07,0.0
20200927:0730,31.37,54.41,29.26,22.33,1.86,0.0
20200927:0830,5.61,17.39,16.04,22.27,1.66,0.0
20200927:0930,0.0,2.4,2.53,22.03,1.72,0.0
20200927:1030,0.0,0.0,0.0,21.86,1.45,0.0
20200927:1130,0.0,0.0,0.0,21.85,1.1,0.0
20200927:1230,0.0,0.0,0.0,21.71,0.97,0.0
20200927:1330,0.0,0.0,0.0,21.79,1.1,0.0
20200927:1430,0.0,0.0,0.0,21.86,1.1,0.0
20200927:1530,0.0,0.0,0.0,21.99,1.31,0.0
20200927:1630,0.0,0.0,0.0,22.0,1.52,0.0
20200927:1730,0.0,0.0,0.0,22.06,1.52,0.0
20200927:1830,0.0,0.0,0.0,22.06,1.31,0.0
20200927:1930,0.0,0.0,0.0,21.72,0.69,0.0
20200927:2030,0.0,0.0,0.0,21.75,0.76,0.0
20200927:2130,0.0,0.0,-3.84,22.02,0.55,0.0
20200927:2230,4.4,15.97,9.73,22.15,0.69,0.0
20200927:2330,43.19,71.87,23.11,22.49,1.03,0.0
20200928:0030,106.52,151.22,35.92,22.85,1.79,0.0
20200928:0130,153.93,206.99,47.86,23.06,2.55,0.0
20200928:0230,162.78,216.75,57.65,23.24,3.1,0.0
20200928:0330,63.64,95.64,62.83,23.27,3.38,0.0
20200928:0430,53.42,82.72,60.79,22.86,2.97,0.0
20200928:0530,53.24,82.57,52.71,22.86,2.62,0.0
20200928:0630,47.57,75.42,41.54,23.0,2.76,0.0
20200928:0730,26.14,47.91,28.99,22.77,3.38,0.0
20200928:0830,7.8,21.27,15.78,22.78,3.1,0.0
20200928:0930,0.0,2.53,2.29,22.74,2.76,0.0
20200928:1030,0.0,0.0,0.0,22.63,2.48,0.0
20200928:1130,0.0,0.0,0.0,22.58,2.21,0.0
20200928:1230,0.0,0.0,0.0,22.58,1.86,0.0
20200928:1330,0.0,0.0,0.0,22.55,1.66,0.0
20200928:1430,0.0,0.0,0.0,22.51,1.59,0.0
20200928:1530,0.0,0.0,0.0,22.44,1.59,0.0
20200928:1630,0.0,0.0,0.0,22.4,1.38,0.0
20200928:1730,0.0,0.0,0.0,22.04,1.17,0.0
20200928:1830,0.0,0.0,0.0,21.96,1.17,0.0
20200928:1930,0.0,0.0,0.0,22.23,0.97,0.0
20200928:2030,0.0,0.0,0.0,22.38,0.9,0.0
20200928:2130,0.0,0.0,-3.92,22.3,1.17,0.0
20200928:2230,3.78,14.06,9.63,22.38,1.31,0.0
20200928:2330,37.28,65.74,23.0,22.66,1.45,0.0
20200929:0030,163.01,224.6,35.77,23.16,1.86,0.0
20200929:0130,277.4,362.08,47.66,23.9,2.83,0.0
20200929:0230,244.11,318.53,57.37,24.61,2.9,0.0
20200929:0330,316.96,409.95,62.45,24.81,2.97,0.0
20200929:0430,307.94,399.47,60.4,25.06,2.9,0.0
20200929:0530,233.24,306.65,52.37,25.12,2.97,0.0
20200929:0630,200.88,270.08,41.24,24.9,3.03,0.0
20200929:0730,118.85,169.28,28.72,25.14,3.03,0.0
20200929:0830,15.13,33.18,15.53,24.58,2.76,0.0
20200929:0930,0.0,5.25,2.04,24.06,2.41,0.0
20200929:1030,0.0,0.0,0.0,23.58,2.34,0.0
20200929:1130,0.0,0.0,0.0,23.21,2.14,0.0
20200929:1230,0.0,0.0,0.0,22.96,2.14,0.0
20200929:1330,0.0,0.0,0.0,22.81,2.21,0.0
20200929:1430,0.0,0.0,0.0,22.67,2.28,0.0
20200929:1530,0.0,0.0,0.0,22.59,2.21,0.0
20200929:1630,0.0,0.0,0.0,22.53,2.0,0.0
20200929:1730,0.0,0.0,0.0,22.45,1.72,0.0
20200929:1830,0.0,0.0,0.0,22.44,1.72,0.0
20200929:1930,0.0,0.0,0.0,22.0,2.21,0.0
20200929:2030,0.0,0.0,0.0,21.88,2.21,0.0
20200929:2130,0.0,0.0,-4.01,21.76,2.62,0.0
20200929:2230,3.25,13.01,9.54,21.63,2.76,0.0
20200929:2330,11.91,27.17,22.89,21.42,3.52,0.0
20200930:0030,23.33,43.28,35.63,21.0,3.59,0.0
20200930:0130,36.7,60.9,47.46,20.92,3.17,0.0
20200930:0230,46.78,73.81,57.08,21.02,2.69,0.0
20200930:0330,37.92,62.58,62.07,21.17,2.07,0.0
20200930:0430,49.11,76.92,60.01,21.36,1.38,0.0
20200930:0530,74.47,108.8,52.02,21.57,1.03,0.0
20200930:0630,49.74,78.03,40.94,22.01,1.38,0.0
20200930:0730,31.03,54.61,28.45,21.83,0.76,0.0
20200930:0830,15.27,35.04,15.28,22.15,0.76,0.0
20200930:0930,1.19,8.82,1.8,22.47,1.1,0.0
20200930:1030,0.0,0.0,0.0,22.32,1.52,0.0
20200930:1130,0.0,0.0,0.0,22.09,1.86,0.0
20200930:1230,0.0,0.0,0.0,21.71,2.0,0.0
20200930:1330,0.0,0.0,0.0,21.65,2.28,0.0
20200930:1430,0.0,0.0,0.0,21.43,2.48,0.0
20200930:1530,0.0,0.0,0.0,21.39,2.48,0.0
20200930:1630,0.0,0.0,0.0,21.25,2.34,0.0
20200930:1730,0.0,0.0,0.0,21.52,2.28,0.0
20200930:1830,0.0,0.0,0.0,21.67,2.41,0.0
20200930:1930,0.0,0.0,0.0,21.14,2.14,0.0
20200930:2030,0.0,0.0,0.0,20.78,2.21,0.0
20200930:2130,0.0,0.0,-4.1,21.02,2.48,0.0
20200930:2230,12.97,32.74,9.45,21.49,2.69,0.0
20200930:2330,57.69,90.85,22.78,22.07,2.76,0.0
20201001:0030,167.93,227.59,35.48,22.73,3.31,0.0
20201001:0130,177.78,235.63,47.25,23.06,4.07,0.0
20201001:0230,295.15,378.66,56.79,23.2,4.07,0.0
20201001:0330,221.82,288.21,61.7,23.81,4.28,0.0
20201001:0430,300.52,386.47,59.62,23.89,3.86,0.0
20201001:0530,300.03,389.37,51.67,24.37,3.86,0.0
20201001:0630,265.52,352.06,40.64,24.59,3.79,0.0
20201001:0730,167.0,236.79,28.18,24.95,4.0,0.0
20201001:0830,59.74,113.78,15.03,24.61,3.79,0.0
20201001:0930,2.47,11.58,1.56,24.05,3.45,0.0
20201001:1030,0.0,0.0,0.0,23.28,3.24,0.0
20201001:1130,0.0,0.0,0.0,22.6,3.1,0.0
20201001:1230,0.0,0.0,0.0,22.09,2.97,0.0
20201001:1330,0.0,0.0,0.0,21.73,2.83,0.0
20201001:1430,0.0,0.0,0.0,21.43,2.76,0.0
20201001:1530,0.0,0.0,0.0,21.22,2.76,0.0
20201001:1630,0.0,0.0,0.0,21.24,2.55,0.0
20201001:1730,0.0,0.0,0.0,21.1,2.41,0.0
20201001:1830,0.0,0.0,0.0,20.9,2.34,0.0
20201001:1930,0.0,0.0,0.0,21.05,2.41,0.0
20201001:2030,0.0,0.0,0.0,21.02,2.41,0.0
20201001:2130,0.0,0.0,-4.19,20.73,2.28,0.0
20201001:2230,26.65,63.81,9.35,20.53,2.14,0.0
20201001:2330,128.36,200.74,22.67,21.75,2.0,0.0
20201002:0030,239.68,331.9,35.33,24.57,2.48,0.0
20201002:0130,333.48,440.56,47.05,25.44,3.17,0.0
20201002:0230,393.56,512.03,56.5,26.16,3.86,0.0
20201002:0330,421.39,546.9,61.32,26.62,4.07,0.0
20201002:0430,413.15,537.9,59.23,26.99,4.21,0.0
20201002:0530,363.6,478.44,51.33,27.06,4.28,0.0
20201002:0630,274.14,372.47,40.34,26.96,4.28,0.0
20201002:0730,160.3,241.39,27.91,26.73,4.14,0.0
20201002:0830,54.85,102.06,14.78,26.04,4.28,0.0
20201002:0930,2.38,11.45,1.32,25.34,3.52,0.0
20201002:1030,0.0,0.0,0.0,24.57,2.9,0.0
20201002:1130,0.0,0.0,0.0,23.97,2.69,0.0
20201002:1230,0.0,0.0,0.0,23.5,2.62,0.0
20201002:1330,0.0,0.0,0.0,23.13,2.55,0.0
20201002:1430,0.0,0.0,0.0,22.79,2.41,0.0
20201002:1530,0.0,0.0,0.0,22.28,2.14,0.0
20201002:1630,0.0,0.0,0.0,21.8,1.93,0.0
20201002:1730,0.0,0.0,0.0,21.54,1.79,0.0
20201002:1830,0.0,0.0,0.0,21.24,1.79,0.0
20201002:1930,0.0,0.0,0.0,21.56,1.86,0.0
20201002:2030,0.0,0.0,0.0,21.15,1.93,0.0
20201002:2130,0.0,0.0,-4.28,20.88,1.93,0.0
20201002:2230,25.3,61.66,9.25,20.64,2.0,0.0
20201002:2330,125.83,198.94,22.55,22.15,1.86,0.0
20201003:0030,237.19,330.44,35.18,24.79,2.14,0.0
20201003:0130,332.89,443.97,46.84,26.08,2.48,0.0
20201003:0230,393.67,517.38,56.21,27.11,3.17,0.0
20201003:0330,403.4,527.99,60.94,27.85,3.72,0.0
20201003:0430,403.2,528.22,58.84,28.15,4.28,0.0
20201003:0530,353.87,469.15,50.98,28.35,4.41,0.0
20201003:0630,267.75,368.16,40.04,28.21,4.48,0.0
20201003:0730,149.1,222.8,27.64,27.76,4.41,0.0
20201003:0830,50.8,104.13,14.54,26.88,3.72,0.0
20201003:0930,1.57,9.77,1.09,26.21,3.17,0.0
20201003:1030,0.0,0.0,0.0,25.34,2.83,0.0
20201003:1130,0.0,0.0,0.0,24.74,2.62,0.0
20201003:1230,0.0,0.0,0.0,24.18,2.69,0.0
20201003:1330,0.0,0.0,0.0,23.85,2.62,0.0
20201003:1430,0.0,0.0,0.0,23.44,2.55,0.0
20201003:1530,0.0,0.0,0.0,23.13,2.41,0.0
20201003:1630,0.0,0.0,0.0,22.79,2.28,0.0
20201003:1730,0.0,0.0,0.0,22.51,2.14,0.0
20201003:1830,0.0,0.0,0.0,22.19,1.86,0.0
20201003:1930,0.0,0.0,0.0,22.3,1.79,0.0
20201003:2030,0.0,0.0,0.0,22.12,1.66,0.0
20201003:2130,0.0,0.0,-4.37,21.93,1.59,0.0
20201003:2230,24.77,58.02,9.15,21.82,1.52,0.0
20201003:2330,118.62,189.54,22.43,23.08,1.31,0.0
20201004:0030,227.29,319.61,35.02,25.24,1.45,0.0
20201004:0130,318.57,429.35,46.62,26.42,1.45,0.0
20201004:0230,351.75,469.02,55.91,27.46,1.38,0.0
20201004:0330,361.57,480.58,60.56,28.17,1.72,0.0
20201004:0430,364.57,485.09,58.45,28.47,2.07,0.0
20201004:0530,328.09,440.56,50.64,28.72,2.28,0.0
20201004:0630,256.87,355.73,39.75,28.69,2.62,0.0
20201004:0730,150.09,221.65,27.38,28.72,2.34,0.0
20201004:0830,50.59,100.95,14.29,27.86,2.62,0.0
